# Each row is C_{\ell}^{kg} between 2MPZ map and 100 Planck simulations 2015
1.810578654942558721e-06 -1.354276629716050236e-06 1.034550761309943798e-07 -5.533766722613564039e-08 -3.391147120633885745e-07 -5.856395101904569640e-08 1.551784005859511780e-08 -2.835411113953454978e-07 -1.598800372877276704e-07 8.950051402292376794e-08 -4.697080157777001121e-08 -1.860526786327691358e-07 -8.776950109367734496e-08 -1.443608252350390220e-07 5.122220610029065955e-08 -1.574163742520362598e-07 3.011564643530158329e-08 8.081806624283934715e-08 2.037925595943409223e-08 1.103687386020126561e-07 3.283636256192738785e-08 -1.633615781952239238e-07 -4.894007196636450359e-08 9.927126188151643590e-08
4.045617827516441961e-07 -7.265216653174474624e-08 -6.753479484918040482e-07 1.066803345811001179e-07 3.447058335641144595e-07 -2.597324443314446625e-07 -1.235741932164937902e-07 -1.859282642616213199e-07 -9.842139725041629360e-08 -9.748599142997195392e-09 -2.329564190352831139e-08 -1.333870733647591765e-07 -1.042683124277974025e-07 5.946407338650002449e-08 -2.192045507729066508e-07 6.311734165127060653e-09 -3.231166617587648964e-08 1.369945193603086341e-08 -8.187695053436701683e-08 3.865523462920588434e-08 1.127593461552319780e-07 6.559742187451424985e-08 -2.914059364111067677e-08 2.656827511296176808e-08
-3.071834440385599849e-07 5.039416005105665577e-07 -2.516571868207478485e-07 6.444654872822327152e-08 -4.651326719616920231e-07 1.653468332322609419e-07 3.726468312677847917e-07 7.243760034015470182e-08 1.015346792589264072e-07 -1.314433000970452770e-07 -1.527566197488383933e-07 -1.726417725020960230e-07 -2.009887542744530563e-07 1.085378837779755170e-07 -8.279606776927047928e-08 3.252354418947311181e-08 -1.310082338812503543e-07 5.314236434242170194e-08 -9.020026083659598648e-09 1.271543723116123050e-07 -2.874994202855076822e-08 -1.059688836340371290e-07 8.784013676672871955e-08 2.098275927892821551e-07
-8.675669202209280335e-07 -7.973330383974609617e-07 -7.226569409836920298e-07 -1.267508183850120725e-07 -6.899822487805550920e-07 1.665757089412905040e-07 2.558684141639132018e-07 1.167180929742626291e-08 -2.116169735974803547e-08 4.069619610864187406e-08 1.029582609491168201e-07 -3.352636543780836042e-08 1.142440414166043840e-07 -2.262239335901900945e-08 5.443748152369494530e-08 4.648228349011664913e-08 -8.670848304509148433e-08 -1.423663115647174836e-07 -1.993585083643796713e-08 1.282649529657397464e-07 -7.960302872911016565e-09 -1.386727224906028738e-08 5.443369209984950677e-09 1.019371188917151920e-07
7.677718338045459640e-07 8.116559998873772805e-07 8.650004758917872093e-07 1.647175935432126110e-10 -2.439375955173852574e-07 -2.354857635557593162e-07 -3.026550678670331793e-07 -9.435264883592751634e-08 -4.583681314616843779e-08 1.919909218207869892e-07 8.488721447649696149e-08 2.112861611840519068e-08 2.843553522464314781e-08 -1.822066118017651276e-07 3.386517031746062354e-08 8.321729461117728919e-08 1.134869677606283489e-07 1.687337940800420670e-08 1.255207043413834882e-07 -4.745025566699363588e-08 2.106988535252464631e-08 1.541343757351487683e-07 -1.875643703937400694e-09 1.868201922274024155e-07
2.311239459226537041e-07 -8.482511822456112205e-07 2.236813697090947880e-07 3.195016644834118376e-07 -1.844887699255809472e-07 -1.381570903417103160e-07 1.318078099319013672e-07 1.411209227086435315e-07 -2.769655333868246144e-07 -1.621043890513424407e-07 3.259819608999929022e-08 -1.236788443080521138e-07 -1.060607659744778360e-07 -1.633979720762162325e-08 1.678110995313750631e-07 -1.579005711868988897e-08 -9.888830645378182449e-08 -3.504387038005276784e-10 -9.749563842373443777e-08 -1.549887782962417011e-07 -2.928677271749550669e-08 8.181466782705172271e-08 -8.586632541745928521e-08 1.148310715772929995e-07
1.175331865998852875e-06 1.319279531556545736e-06 -6.392962052937295973e-07 1.912654748026666168e-07 -2.724238158413430253e-07 -1.302023936673764515e-07 -1.952194435399827510e-07 2.422659418849838925e-07 8.913405469866649405e-09 -1.535282791013626358e-07 -1.304328875349848194e-07 -1.074911744569214169e-07 -4.860432440420221036e-08 -1.152479252395790935e-07 -8.187663912388024601e-09 8.465327265207880294e-08 5.373312841479083311e-08 -1.235467530587741787e-07 -1.455473695266624167e-07 1.118878579364284602e-07 -9.616542526799030010e-08 2.601662643162844119e-07 -6.551591993359854961e-08 2.953511446800953547e-08
3.703134800209196586e-07 1.334006072420001933e-07 2.355154838127492424e-07 -1.276767938179062926e-07 -1.794018688893779291e-07 1.483603993905993749e-07 -3.486703901637759346e-07 1.922267439608295064e-07 -8.735665878714397273e-10 1.071486724916783433e-07 6.305350119482720602e-08 -2.747428348384385015e-08 2.987295421684603694e-08 -1.342337837919132739e-07 1.888691650120297058e-07 -7.006913960184703653e-08 -4.297009888098645330e-08 -3.680677176879926017e-08 1.624359482375208327e-07 3.269537083284179838e-08 7.275668349481826037e-08 -6.002137444856508947e-08 -5.565573437819176059e-08 3.203410505509448421e-09
7.897957754721139216e-08 -9.334636555496517688e-07 -3.038427159351943614e-07 -1.078303257100721214e-08 -1.622400259527881212e-07 1.659523644742325180e-07 8.216942943011458952e-08 5.833334093024736268e-08 2.388834515933917210e-08 8.365588775327799890e-08 -3.322033607917489952e-08 2.650802808469693654e-07 4.016521736485581304e-09 1.016877516650030527e-07 2.975863034602823185e-08 1.512657330764930477e-08 1.802088144628491197e-07 6.424863146487599887e-09 -2.149720000693012637e-09 -8.369284255345511589e-08 3.413275095617860689e-09 -5.967129148685822166e-08 8.153422367799617603e-08 -1.270954112871873342e-08
-7.386836048192196064e-07 -1.373323238189455712e-06 9.962592800457177405e-07 9.357503207653853182e-07 2.289653793492496415e-07 -1.180018944921552453e-07 4.320071816444387664e-08 1.147047378384166561e-07 -1.729412631213253873e-07 -6.148360716107051004e-09 1.928521766881399311e-07 1.969716803022286107e-07 2.325342367709042650e-08 -9.965888599262380147e-08 9.765321177857062794e-08 -1.460350919853701925e-07 4.649304148535917098e-08 9.175897521441013478e-08 7.046448239588366781e-08 8.659189562622437684e-08 1.211917550599281391e-07 1.251742730339728412e-07 7.245931700441076426e-08 4.018399741216804539e-08
