1.900000000000000000e+01 5.314052556548759434e-04 3.550753429606305823e-05
3.900000000000000000e+01 2.210230539190589840e-04 1.104118272466573048e-05
5.900000000000000000e+01 1.216170461721359909e-04 5.326808878913223269e-06
7.900000000000000000e+01 7.992684277808173121e-05 3.303614760871133770e-06
9.900000000000000000e+01 5.602722447260129109e-05 2.306877899793296618e-06
1.190000000000000000e+02 4.902978971343539323e-05 1.883634185461262671e-06
1.390000000000000000e+02 3.838147361941717406e-05 1.520192199751669364e-06
1.590000000000000000e+02 3.342585072170525221e-05 1.295380893662007447e-06
1.790000000000000000e+02 2.872889755901743243e-05 1.144057039706590326e-06
1.990000000000000000e+02 2.636547983211402326e-05 1.051689629907890141e-06
2.190000000000000000e+02 2.428320372134505170e-05 9.458011195419532209e-07
2.390000000000000000e+02 2.277836894232566944e-05 8.888342902968932502e-07
