1.900000000000000000e+01 5.259466714719879385e-04 3.464530945222512708e-05
3.900000000000000000e+01 2.005837790319375650e-04 9.656318807109196437e-06
5.900000000000000000e+01 1.104951295488293243e-04 4.509353072618513195e-06
7.900000000000000000e+01 6.770139875405093192e-05 2.584912667891145487e-06
9.900000000000000000e+01 5.335941458094026522e-05 1.909396955323071022e-06
1.190000000000000000e+02 4.458781672487856240e-05 1.521417404327092765e-06
1.390000000000000000e+02 3.603288219906184580e-05 1.198005528628736194e-06
1.590000000000000000e+02 3.069473962267862857e-05 9.998717630217502266e-07
1.790000000000000000e+02 2.788238169562798032e-05 8.917592489576075509e-07
1.990000000000000000e+02 2.471983021917383623e-05 7.897672934349170983e-07
2.190000000000000000e+02 2.246549436335362469e-05 7.043914647707427409e-07
2.390000000000000000e+02 2.087065352102708408e-05 6.603640048045318360e-07
