1.900000000000000000e+01 5.277740556125927159e-04 3.464531158528112020e-05
3.900000000000000000e+01 2.015515817344719362e-04 9.656316507045097769e-06
5.900000000000000000e+01 1.099922589276297033e-04 4.509352303584249299e-06
7.900000000000000000e+01 6.851434527923096240e-05 2.584912402518020265e-06
9.900000000000000000e+01 5.437123480105491311e-05 1.909397520464901857e-06
1.190000000000000000e+02 4.583704683005830627e-05 1.521417803898739066e-06
1.390000000000000000e+02 3.706519399903111193e-05 1.198005228284215678e-06
1.590000000000000000e+02 3.168608562193366408e-05 9.998710866485181645e-07
1.790000000000000000e+02 2.928226280335658293e-05 8.917588107864572376e-07
1.990000000000000000e+02 2.648113705953217671e-05 7.897674305509561327e-07
2.190000000000000000e+02 2.393962287181650836e-05 7.043917414495618753e-07
2.390000000000000000e+02 2.317519332900393986e-05 6.603639983281509556e-07
