1.400000000000000000e+01 -9.590514041604809393e-07 5.313368385760808179e-06
2.400000000000000000e+01 1.413103498383350864e-06 1.933787537130379565e-06
3.400000000000000000e+01 2.408309481328206070e-06 1.373506096732396085e-06
4.400000000000000000e+01 3.815914924717279249e-07 1.028977498136602191e-06
5.400000000000000000e+01 7.734640294445902788e-07 7.645501073202748220e-07
6.400000000000000000e+01 -1.564005228331139115e-08 5.725635898132146099e-07
7.400000000000000000e+01 -7.879037650973523621e-08 4.950120281868191862e-07
8.400000000000000000e+01 5.659144398173488086e-07 4.002799400038201474e-07
9.400000000000000000e+01 3.817224557543111800e-07 3.737050695114872334e-07
1.040000000000000000e+02 2.183904607695137226e-07 3.432541254988771947e-07
1.140000000000000000e+02 2.307556901673998284e-07 3.123922617741736641e-07
1.240000000000000000e+02 7.796283934342807215e-08 2.825402210493095417e-07
1.340000000000000000e+02 3.192975979500185734e-07 2.650473130931242860e-07
1.440000000000000000e+02 2.885802580995873942e-08 2.326210037625532824e-07
1.540000000000000000e+02 4.120035538439102621e-07 2.297345398604403744e-07
1.640000000000000000e+02 1.926922184499024888e-07 2.184249861650705493e-07
1.740000000000000000e+02 -8.859631244493187683e-08 2.143325501083688656e-07
1.840000000000000000e+02 1.002761815860179964e-07 2.066915176122225537e-07
1.940000000000000000e+02 -1.010234675127717010e-07 2.102131594791750074e-07
2.040000000000000000e+02 1.627665153055187012e-08 2.036496043036833278e-07
2.140000000000000000e+02 -1.116866579454786759e-07 1.961191918706044601e-07
2.240000000000000000e+02 -9.318527946437381249e-08 1.986668418751676962e-07
2.340000000000000000e+02 -3.806480815619336721e-08 1.979125235958084778e-07
2.440000000000000000e+02 1.535536838391918454e-07 2.074343746134924210e-07
