1.900000000000000000e+01 5.188064793065304660e-04 3.464531158528112698e-05
3.900000000000000000e+01 1.929228322229775911e-04 9.656316507045096075e-06
5.900000000000000000e+01 1.012845451429254990e-04 4.509352303584247605e-06
7.900000000000000000e+01 5.969924124216755793e-05 2.584912402518020689e-06
9.900000000000000000e+01 4.541860010935690607e-05 1.909397520464901010e-06
1.190000000000000000e+02 3.671470766113560396e-05 1.521417803898739066e-06
1.390000000000000000e+02 2.773876481588173274e-05 1.198005228284215678e-06
1.590000000000000000e+02 2.211840132116070151e-05 9.998710866485183763e-07
1.790000000000000000e+02 1.942986301708205980e-05 8.917588107864573435e-07
1.990000000000000000e+02 1.629089815927113689e-05 7.897674305509561327e-07
2.190000000000000000e+02 1.333434118004931029e-05 7.043917414495615577e-07
2.390000000000000000e+02 1.142940844748339751e-05 6.603639983281510614e-07
