1.900000000000000000e+01 5.427085031238914345e-04 3.621280938704182333e-05
3.900000000000000000e+01 2.247764669044617256e-04 1.123741415733992595e-05
5.900000000000000000e+01 1.233336620468382968e-04 5.427493548189553285e-06
7.900000000000000000e+01 8.117547612206140839e-05 3.362750862034686491e-06
9.900000000000000000e+01 5.854117862698873700e-05 2.362870820651966228e-06
1.190000000000000000e+02 5.053963922576399411e-05 1.931897726936410267e-06
1.390000000000000000e+02 3.967126739547859602e-05 1.553029978888885166e-06
1.590000000000000000e+02 3.363944638772368122e-05 1.326190667313550874e-06
1.790000000000000000e+02 3.107193677726044620e-05 1.183857445389223402e-06
1.990000000000000000e+02 2.833159731652454033e-05 1.091282705570872341e-06
2.190000000000000000e+02 2.569044066115218358e-05 9.920720664158864991e-07
2.390000000000000000e+02 2.270876922777495259e-05 9.361095425185069990e-07
