1.900000000000000000e+01 5.300186240765425525e-04 3.550510151846607114e-05
3.900000000000000000e+01 2.200910992594671319e-04 1.104077243536601171e-05
5.900000000000000000e+01 1.205798838621785003e-04 5.326567243239332371e-06
7.900000000000000000e+01 7.922451712733104094e-05 3.303360532041791737e-06
9.900000000000000000e+01 5.748101357181343294e-05 2.306807807726788713e-06
1.190000000000000000e+02 5.009532987872978134e-05 1.883586243629111723e-06
1.390000000000000000e+02 3.919229180033171407e-05 1.520249177394145027e-06
1.590000000000000000e+02 3.324884776913166704e-05 1.295321739791720944e-06
1.790000000000000000e+02 2.921237105803843229e-05 1.144040114104414396e-06
1.990000000000000000e+02 2.734528552589327296e-05 1.051645380819975638e-06
2.190000000000000000e+02 2.472850810276779770e-05 9.458032985014362103e-07
2.390000000000000000e+02 2.299171554717298381e-05 8.887877737826249603e-07
