1.900000000000000000e+01 5.348807157035832599e-04 3.507043970552635817e-05
3.900000000000000000e+01 2.040082837772814203e-04 9.749072155758926561e-06
5.900000000000000000e+01 1.107113949607164667e-04 4.576600543460451666e-06
7.900000000000000000e+01 6.869569172641474641e-05 2.621440301696657898e-06
9.900000000000000000e+01 5.429906400762568662e-05 1.931370742212990465e-06
1.190000000000000000e+02 4.596120975701486734e-05 1.539977355403466559e-06
1.390000000000000000e+02 3.689404352464963977e-05 1.210224657279919665e-06
1.590000000000000000e+02 3.124779456528992047e-05 1.011327080258737794e-06
1.790000000000000000e+02 2.820559068218180172e-05 9.035638279199780331e-07
1.990000000000000000e+02 2.548397207591892476e-05 7.984805403156041458e-07
2.190000000000000000e+02 2.228483761666568292e-05 7.110042766944914196e-07
2.390000000000000000e+02 2.060037604091529074e-05 6.662796243190895606e-07
