1.900000000000000000e+01 8.929225494220652303e-04 6.021887392982238783e-05
3.900000000000000000e+01 3.185842286777553997e-04 1.667901243855103761e-05
5.900000000000000000e+01 2.113593784375448852e-04 9.624487306966175159e-06
7.900000000000000000e+01 1.352164562383868199e-04 5.979217892741931794e-06
9.900000000000000000e+01 9.773758386225918880e-05 4.254033996952865823e-06
1.190000000000000000e+02 8.895934074696299420e-05 3.685666903177312832e-06
1.390000000000000000e+02 6.946112803005017569e-05 2.939308547770494783e-06
1.590000000000000000e+02 6.406792821261374032e-05 2.616240358258801290e-06
1.790000000000000000e+02 5.629369991971152173e-05 2.321393197292638568e-06
1.990000000000000000e+02 5.053448734542773357e-05 2.101268523092857215e-06
2.190000000000000000e+02 4.111439508655798542e-05 1.867578006222956189e-06
2.390000000000000000e+02 3.788144704928569771e-05 1.776747833124106049e-06
