1.900000000000000000e+01 2.426598623166204347e-06 9.962795832520450769e-07
3.900000000000000000e+01 1.176264064526450615e-06 4.875651189110677810e-07
5.900000000000000000e+01 5.312007869361333863e-07 3.050825347898256224e-07
7.900000000000000000e+01 5.493079660155404806e-07 2.210179903750832796e-07
9.900000000000000000e+01 2.474655950589926556e-07 1.792007091603743538e-07
1.190000000000000000e+02 1.984473854168755472e-07 1.583406296295710080e-07
1.390000000000000000e+02 1.801168463176462438e-07 1.340563049793779381e-07
1.590000000000000000e+02 4.257007900944744689e-08 1.269747125960428422e-07
1.790000000000000000e+02 1.268119990747776110e-07 1.178084070482813536e-07
1.990000000000000000e+02 5.031867045815488957e-08 1.169330631301600284e-07
2.190000000000000000e+02 3.756367537119378307e-08 1.139211720702064252e-07
2.390000000000000000e+02 1.373350983170272963e-07 1.147915303435357736e-07
