1.400000000000000000e+01 6.836853566385014567e-04 7.342286746192099598e-05
2.400000000000000000e+01 3.837463333357865125e-04 3.198342954745344891e-05
3.400000000000000000e+01 2.442810287200845257e-04 1.754884482675750007e-05
4.400000000000000000e+01 1.680735526788606322e-04 1.086126479461867252e-05
5.400000000000000000e+01 1.286294757306123519e-04 7.743129325307019796e-06
6.400000000000000000e+01 9.431455750226197131e-05 5.383544275183374997e-06
7.400000000000000000e+01 7.893872033063512831e-05 4.287520786589344183e-06
8.400000000000000000e+01 5.947577581279180531e-05 3.201167740192730725e-06
9.400000000000000000e+01 5.585171256671274533e-05 2.875579801291890880e-06
1.040000000000000000e+02 5.321547367592320337e-05 2.614126466425287369e-06
1.140000000000000000e+02 4.612077960108943293e-05 2.263520712201087075e-06
1.240000000000000000e+02 4.485177251933052296e-05 2.098651438023988970e-06
1.340000000000000000e+02 3.823432746068413166e-05 1.819589848509566691e-06
1.440000000000000000e+02 3.414989616424679559e-05 1.608982183025737761e-06
1.540000000000000000e+02 3.224027089330289608e-05 1.504073264825445812e-06
1.640000000000000000e+02 2.961186818202465561e-05 1.362530592817848310e-06
1.740000000000000000e+02 2.802900192825343042e-05 1.313353781602544029e-06
1.840000000000000000e+02 2.782377632523704036e-05 1.246989823438223418e-06
1.940000000000000000e+02 2.530609713496380727e-05 1.131178824578223353e-06
2.040000000000000000e+02 2.589148258566963039e-05 1.130019748211991425e-06
2.140000000000000000e+02 2.157775918406176698e-05 9.930943614357040581e-07
2.240000000000000000e+02 2.337346522100742325e-05 1.018212497297280151e-06
2.340000000000000000e+02 2.140583212499921529e-05 9.455303012365740824e-07
2.440000000000000000e+02 2.042259820084463178e-05 9.385891134937050127e-07
