1.400000000000000000e+01 5.984871116745479717e-03 6.315361171660629092e-04
2.400000000000000000e+01 1.361747045269572553e-03 1.125614788810182091e-04
3.400000000000000000e+01 8.295475273339995240e-04 5.875182340292679512e-05
4.400000000000000000e+01 5.992603530703422823e-04 3.801514995764069350e-05
5.400000000000000000e+01 3.892315406808868634e-04 2.272269573957455435e-05
6.400000000000000000e+01 2.550885951195246723e-04 1.435503009685571980e-05
7.400000000000000000e+01 2.249267354921713382e-04 1.178171574316741631e-05
8.400000000000000000e+01 1.497297947443416554e-04 7.947488108855009658e-06
9.400000000000000000e+01 1.377285364744540734e-04 7.024523241609378546e-06
1.040000000000000000e+02 1.290113027525236823e-04 6.337278520325354975e-06
1.140000000000000000e+02 1.109424794772560855e-04 5.275181203793793977e-06
1.240000000000000000e+02 9.167768332448837957e-05 4.385015634295807739e-06
1.340000000000000000e+02 8.981733270872221020e-05 4.218243525232507931e-06
1.440000000000000000e+02 7.084474771991761317e-05 3.369784428593335315e-06
1.540000000000000000e+02 6.117396081184888390e-05 2.935868800065142795e-06
1.640000000000000000e+02 5.954149897701491699e-05 2.888566415793919325e-06
1.740000000000000000e+02 6.109574089638606861e-05 2.774578415658367609e-06
1.840000000000000000e+02 5.516861073354762849e-05 2.567585897721011991e-06
1.940000000000000000e+02 5.591793344788878857e-05 2.549861503666920434e-06
2.040000000000000000e+02 4.750817736696008782e-05 2.290151329992138221e-06
2.140000000000000000e+02 4.386852089000099395e-05 2.087644561178103394e-06
2.240000000000000000e+02 4.699345930127750111e-05 2.121018953861656690e-06
2.340000000000000000e+02 4.490746140589851009e-05 2.063629963822288979e-06
2.440000000000000000e+02 4.615692717757137622e-05 2.068945571810603366e-06
