1.900000000000000000e+01 2.288527312299646967e-06 9.736372825823881064e-07
3.900000000000000000e+01 1.291408148702473381e-06 4.530361940837443442e-07
5.900000000000000000e+01 3.434170769756448103e-07 2.778022194352016789e-07
7.900000000000000000e+01 3.254873306019411457e-07 1.934480097562809430e-07
9.900000000000000000e+01 2.735802791952614214e-07 1.611537240454109646e-07
1.190000000000000000e+02 1.912556663935804316e-07 1.405288767841625098e-07
1.390000000000000000e+02 2.422928621617689332e-07 1.178224906177109779e-07
1.590000000000000000e+02 1.361399310688647461e-07 1.102908454741479458e-07
1.790000000000000000e+02 7.525473349255122597e-08 1.022324155660966645e-07
1.990000000000000000e+02 5.841585939267145435e-08 9.947962955644742118e-08
2.190000000000000000e+02 6.939614853171099740e-10 9.599153306580759465e-08
2.390000000000000000e+02 9.933233041921375635e-08 9.640749500218159284e-08
