1.900000000000000000e+01 2.412760954785953858e-06 9.620961527614814385e-07
3.900000000000000000e+01 1.154813655825050774e-06 4.728423528047107338e-07
5.900000000000000000e+01 5.021570242920980370e-07 2.976966505258347678e-07
7.900000000000000000e+01 5.313800521101032330e-07 2.165501119155825519e-07
9.900000000000000000e+01 2.844401004665837216e-07 1.767365157272650467e-07
1.190000000000000000e+02 1.916864230352722908e-07 1.558811960860654967e-07
1.390000000000000000e+02 1.578779049461753762e-07 1.315008851707633117e-07
1.590000000000000000e+02 4.844218384812220519e-08 1.253536141620524126e-07
1.790000000000000000e+02 1.359612834269549012e-07 1.165130215494857602e-07
1.990000000000000000e+02 4.389781867178769547e-08 1.160126408784764372e-07
2.190000000000000000e+02 2.464855993693426110e-08 1.135820413054162389e-07
2.390000000000000000e+02 1.389326135169547855e-07 1.151608118491667662e-07
