1.900000000000000000e+01 4.861269452808916216e-04 3.188058057808412966e-05
3.900000000000000000e+01 1.982309000108467242e-04 9.475086026386118329e-06
5.900000000000000000e+01 1.090338517734955787e-04 4.442841391176662229e-06
7.900000000000000000e+01 7.006039430485165836e-05 2.610235675419072873e-06
9.900000000000000000e+01 5.518831784804570861e-05 1.907591123277969367e-06
1.190000000000000000e+02 4.577031394000596702e-05 1.516074913448303970e-06
1.390000000000000000e+02 3.778476984885337659e-05 1.210512192336024815e-06
1.590000000000000000e+02 3.199089026595557718e-05 1.004653319691714060e-06
1.790000000000000000e+02 2.908550136845794361e-05 8.898209389378427914e-07
1.990000000000000000e+02 2.579430888492325504e-05 7.762090045808547763e-07
2.190000000000000000e+02 2.286972356499038491e-05 6.895171099996791281e-07
2.390000000000000000e+02 2.074587774477316111e-05 6.222267131054321711e-07
