1.900000000000000000e+01 1.061921195906669968e-03 6.971698031712337098e-05
3.900000000000000000e+01 3.747214443031781847e-04 1.795887036215371019e-05
5.900000000000000000e+01 2.354224807664687330e-04 9.656568855644628708e-06
7.900000000000000000e+01 1.541369643380895551e-04 5.751671819568635108e-06
9.900000000000000000e+01 1.174864924873447215e-04 4.065855992984740102e-06
1.190000000000000000e+02 1.016685760610607945e-04 3.343756927966961585e-06
1.390000000000000000e+02 8.442395210113502117e-05 2.682735936861516868e-06
1.590000000000000000e+02 7.335832203279326561e-05 2.269873151990826297e-06
1.790000000000000000e+02 6.623600998849053811e-05 2.006172591251531250e-06
1.990000000000000000e+02 6.011162541588139043e-05 1.750477351652310993e-06
2.190000000000000000e+02 5.245285505394138651e-05 1.546856769912666302e-06
2.390000000000000000e+02 4.743850642750008277e-05 1.431341679510848383e-06
