1.900000000000000000e+01 1.060339286724042932e-03 6.977682993837556926e-05
3.900000000000000000e+01 3.723942238067241427e-04 1.800265053703091253e-05
5.900000000000000000e+01 2.349480177634838678e-04 9.677283282861306085e-06
7.900000000000000000e+01 1.542472276632606552e-04 5.752621594099998985e-06
9.900000000000000000e+01 1.135746640892755076e-04 4.058656922157669260e-06
1.190000000000000000e+02 1.007544959306528719e-04 3.330850060642496358e-06
1.390000000000000000e+02 8.351435937842544282e-05 2.673094805883925020e-06
1.590000000000000000e+02 7.230547379403936799e-05 2.255803586907424439e-06
1.790000000000000000e+02 6.530862286830392354e-05 1.980705521077416652e-06
1.990000000000000000e+02 5.692581604540936189e-05 1.708886454743347061e-06
2.190000000000000000e+02 5.132835281555867685e-05 1.518560024494166428e-06
2.390000000000000000e+02 4.808619295679747213e-05 1.411754344168160982e-06
