1.900000000000000000e+01 2.432711599874767195e-06 9.513358105180047874e-07
3.900000000000000000e+01 1.136498635696561003e-06 4.676402520641138146e-07
5.900000000000000000e+01 4.839590111162450145e-07 2.909036848175433503e-07
7.900000000000000000e+01 5.535019152115114705e-07 2.125550938151684211e-07
9.900000000000000000e+01 2.961389234830394518e-07 1.694128722416294313e-07
1.190000000000000000e+02 2.171367663604583835e-07 1.472006240279680568e-07
1.390000000000000000e+02 1.337995885230959778e-07 1.243580980272268342e-07
1.590000000000000000e+02 6.092802000937204348e-08 1.160258582816115457e-07
1.790000000000000000e+02 1.104141250725950667e-07 1.065693956215962895e-07
1.990000000000000000e+02 1.398926682256896068e-07 1.053201822483350695e-07
2.190000000000000000e+02 1.571570654402975263e-08 1.016538735778397960e-07
2.390000000000000000e+02 1.471223098181501773e-07 1.017498081464528300e-07
