1.400000000000000000e+01 6.100655641927054881e-04 6.552456992614712010e-05
2.400000000000000000e+01 3.589754903506338335e-04 3.003741964883963484e-05
3.400000000000000000e+01 2.337429169853005439e-04 1.672262441721468446e-05
4.400000000000000000e+01 1.640139982584451614e-04 1.052472877172866144e-05
5.400000000000000000e+01 1.257820892124112582e-04 7.433123081435603856e-06
6.400000000000000000e+01 9.314954567376016359e-05 5.236717376503597206e-06
7.400000000000000000e+01 7.912308381228040676e-05 4.225565394755197926e-06
8.400000000000000000e+01 6.175758154916377682e-05 3.193336389334696344e-06
9.400000000000000000e+01 5.750147736856040209e-05 2.846499672332544559e-06
1.040000000000000000e+02 5.276732378254013142e-05 2.557951867012518619e-06
1.140000000000000000e+02 4.701643633051886065e-05 2.233758086009094491e-06
1.240000000000000000e+02 4.420496119383663351e-05 2.058928001103764212e-06
1.340000000000000000e+02 4.043487083111973183e-05 1.829417421349387533e-06
1.440000000000000000e+02 3.509351348677189895e-05 1.599104109980103989e-06
1.540000000000000000e+02 3.314302184713452523e-05 1.489666168706026731e-06
1.640000000000000000e+02 3.016283458447940663e-05 1.354388076020709164e-06
1.740000000000000000e+02 3.051263452532386694e-05 1.304412437548914478e-06
1.840000000000000000e+02 2.772936107965881964e-05 1.213893580931990923e-06
1.940000000000000000e+02 2.513887777007219900e-05 1.105060339378927001e-06
2.040000000000000000e+02 2.580148226641223913e-05 1.090739858083909360e-06
2.140000000000000000e+02 2.129962252808959803e-05 9.668501412944774501e-07
2.240000000000000000e+02 2.347910530529222667e-05 9.833246274796957709e-07
2.340000000000000000e+02 2.153132701249412106e-05 9.034116000444027855e-07
2.440000000000000000e+02 2.032131557369297819e-05 8.570885968092860320e-07
