1.900000000000000000e+01 5.963729532975618362e-04 3.712940306943729327e-05
3.900000000000000000e+01 2.262136703393412295e-04 1.024451971917515708e-05
5.900000000000000000e+01 1.270770853586918384e-04 4.894379037702394631e-06
7.900000000000000000e+01 7.939565216962760899e-05 2.768626760350113587e-06
9.900000000000000000e+01 6.289517702696874053e-05 2.023235519618392657e-06
1.190000000000000000e+02 5.239146846051393142e-05 1.597714299868586397e-06
1.390000000000000000e+02 4.346756127998155383e-05 1.277151640267732442e-06
1.590000000000000000e+02 3.895349195183306194e-05 1.101950070207013085e-06
1.790000000000000000e+02 3.370604733656368376e-05 9.291637114358623016e-07
1.990000000000000000e+02 3.069596721603376293e-05 8.224109471646371168e-07
2.190000000000000000e+02 2.613986055355603538e-05 7.117626270868573681e-07
2.390000000000000000e+02 2.480285278866339323e-05 6.621521493990036016e-07
